date,food_category,units_sold,order_count,unique_products,estimated_current_stock_simulated,avg_days_to_expiry_simulated,historical_damaged_stock_total,day_of_week,month,is_weekend
2023-04-21,Frozen Foods,3,1,1,39,154.0,316,Friday,4,0
2023-04-21,Other,11,7,7,335,202.27,2072,Friday,4,0
2023-04-21,Snacks,1,1,1,55,19.0,322,Friday,4,0
2023-04-22,Dry Goods,2,2,2,92,178.5,590,Saturday,4,1
2023-04-22,Other,3,2,2,151,145.33,566,Saturday,4,1
2023-04-23,Dairy,2,1,1,14,4.0,302,Sunday,4,1
2023-04-23,Frozen Foods,3,1,1,58,165.0,302,Sunday,4,1
2023-04-23,Fruits,6,2,2,82,1.5,640,Sunday,4,1
2023-04-23,Other,10,4,4,209,174.8,1252,Sunday,4,1
2023-04-24,Dairy,4,2,2,90,5.75,594,Monday,4,0
2023-04-24,Dry Goods,1,1,1,27,352.0,330,Monday,4,0
2023-04-24,Frozen Foods,2,1,1,23,84.0,292,Monday,4,0
2023-04-24,Fruits,2,1,1,51,2.0,272,Monday,4,0
2023-04-24,Other,2,2,2,78,184.0,574,Monday,4,0
2023-04-24,Snacks,2,1,1,53,11.0,270,Monday,4,0
2023-04-25,Beverages,5,2,2,80,25.4,676,Tuesday,4,0
2023-04-25,Dairy,5,2,2,149,6.6,588,Tuesday,4,0
2023-04-25,Frozen Foods,2,1,1,60,163.0,302,Tuesday,4,0
2023-04-25,Fruits,3,1,1,59,2.0,310,Tuesday,4,0
2023-04-25,Other,10,7,7,336,200.0,2210,Tuesday,4,0
2023-04-26,Beverages,6,2,2,109,120.0,594,Wednesday,4,0
2023-04-26,Dry Goods,2,1,1,30,82.0,300,Wednesday,4,0
2023-04-26,Frozen Foods,1,1,1,21,87.0,320,Wednesday,4,0
2023-04-26,Fruits,3,1,1,62,2.0,326,Wednesday,4,0
2023-04-26,Other,4,2,2,84,193.0,656,Wednesday,4,0
2023-04-26,Snacks,1,1,1,39,53.0,296,Wednesday,4,0
2023-04-27,Beverages,4,3,3,148,147.0,908,Thursday,4,0
2023-04-27,Frozen Foods,3,1,1,19,169.0,294,Thursday,4,0
2023-04-27,Fruits,3,1,1,29,2.0,284,Thursday,4,0
2023-04-28,Dairy,1,1,1,69,4.0,308,Friday,4,0
2023-04-28,Fruits,1,1,1,71,3.0,300,Friday,4,0
2023-04-28,Other,4,2,2,95,155.0,626,Friday,4,0
2023-04-28,Snacks,1,1,1,61,32.0,270,Friday,4,0
2023-04-29,Beverages,3,1,1,52,122.0,292,Saturday,4,1
2023-04-29,Other,2,1,1,55,227.0,302,Saturday,4,1
2023-04-29,Snacks,2,1,1,43,86.0,306,Saturday,4,1
2023-04-30,Dairy,3,1,1,27,5.0,308,Sunday,4,1
2023-04-30,Dry Goods,3,2,2,107,318.33,620,Sunday,4,1
2023-04-30,Frozen Foods,3,1,1,25,83.0,320,Sunday,4,1
2023-04-30,Fruits,3,2,2,131,1.0,608,Sunday,4,1
2023-04-30,Other,11,5,5,224,235.0,1458,Sunday,4,1
2023-04-30,Snacks,1,1,1,61,51.0,298,Sunday,4,1
2023-05-01,Beverages,5,2,2,86,61.0,634,Monday,5,0
2023-05-01,Dry Goods,1,1,1,41,50.0,248,Monday,5,0
2023-05-01,Fruits,1,1,1,24,3.0,318,Monday,5,0
2023-05-01,Other,3,2,2,135,134.33,616,Monday,5,0
2023-05-02,Beverages,3,2,2,106,140.33,606,Tuesday,5,0
2023-05-02,Dry Goods,6,2,2,84,92.5,610,Tuesday,5,0
2023-05-02,Frozen Foods,3,1,1,29,121.0,300,Tuesday,5,0
2023-05-02,Other,1,1,1,47,106.0,268,Tuesday,5,0
2023-05-03,Beverages,3,1,1,54,121.0,272,Wednesday,5,0
2023-05-03,Dairy,5,2,2,69,2.4,558,Wednesday,5,0
2023-05-03,Dry Goods,2,2,2,126,170.0,542,Wednesday,5,0
2023-05-03,Fruits,3,1,1,42,2.0,292,Wednesday,5,0
2023-05-03,Other,10,4,4,195,225.5,1226,Wednesday,5,0
2023-05-03,Snacks,1,1,1,29,30.0,290,Wednesday,5,0
2023-05-04,Dairy,6,3,3,115,3.5,912,Thursday,5,0
2023-05-04,Frozen Foods,5,2,2,75,118.8,588,Thursday,5,0
2023-05-04,Other,12,5,5,193,265.67,1538,Thursday,5,0
2023-05-05,Beverages,1,1,1,74,118.0,298,Friday,5,0
2023-05-05,Dairy,9,4,4,212,6.11,1130,Friday,5,0
2023-05-05,Fruits,3,1,1,37,3.0,284,Friday,5,0
2023-05-05,Other,21,9,9,448,178.24,2778,Friday,5,0
2023-05-05,Snacks,2,1,1,60,22.0,294,Friday,5,0
2023-05-06,Dairy,7,3,3,149,4.0,934,Saturday,5,1
2023-05-06,Dry Goods,1,1,1,46,90.0,304,Saturday,5,1
2023-05-06,Frozen Foods,2,1,1,27,96.0,282,Saturday,5,1
2023-05-06,Fruits,3,1,1,26,1.0,294,Saturday,5,1
2023-05-06,Other,8,4,4,218,201.75,1200,Saturday,5,1
2023-05-06,Snacks,4,2,2,79,67.5,636,Saturday,5,1
2023-05-07,Beverages,3,1,1,43,121.0,318,Sunday,5,1
2023-05-07,Dairy,2,1,1,28,1.0,308,Sunday,5,1
2023-05-07,Frozen Foods,5,3,3,98,114.0,894,Sunday,5,1
2023-05-07,Fruits,1,1,1,50,3.0,280,Sunday,5,1
2023-05-07,Other,3,1,1,31,308.0,262,Sunday,5,1
2023-05-08,Dairy,1,1,1,74,6.0,312,Monday,5,0
2023-05-08,Dry Goods,4,2,2,73,125.75,648,Monday,5,0
2023-05-08,Frozen Foods,2,1,1,46,61.0,320,Monday,5,0
2023-05-08,Fruits,2,2,2,119,1.5,608,Monday,5,0
2023-05-08,Other,10,6,6,231,119.6,1834,Monday,5,0
2023-05-08,Snacks,6,3,3,156,28.83,856,Monday,5,0
2023-05-09,Beverages,3,1,1,70,171.0,282,Tuesday,5,0
2023-05-09,Dairy,3,1,1,48,3.0,282,Tuesday,5,0
2023-05-09,Dry Goods,3,1,1,39,185.0,322,Tuesday,5,0
2023-05-09,Fruits,1,1,1,29,1.0,294,Tuesday,5,0
2023-05-09,Other,10,5,5,273,165.2,1474,Tuesday,5,0
2023-05-09,Snacks,1,1,1,16,21.0,270,Tuesday,5,0
2023-05-10,Beverages,5,2,2,120,103.4,618,Wednesday,5,0
2023-05-10,Dairy,4,2,2,99,6.0,600,Wednesday,5,0
2023-05-10,Frozen Foods,1,1,1,66,136.0,292,Wednesday,5,0
2023-05-10,Other,6,4,4,173,126.33,1228,Wednesday,5,0
2023-05-10,Snacks,1,1,1,65,17.0,294,Wednesday,5,0
2023-05-11,Frozen Foods,2,1,1,36,72.0,320,Thursday,5,0
2023-05-11,Other,9,3,3,130,187.33,880,Thursday,5,0
2023-05-12,Beverages,6,3,3,140,131.0,870,Friday,5,0
2023-05-12,Dairy,1,1,1,28,4.0,308,Friday,5,0
2023-05-12,Dry Goods,2,1,1,43,192.0,306,Friday,5,0
2023-05-12,Other,9,3,3,144,176.67,892,Friday,5,0
2023-05-12,Snacks,3,2,2,81,57.67,618,Friday,5,0
2023-05-13,Beverages,3,1,1,66,108.0,292,Saturday,5,1
2023-05-13,Dairy,1,1,1,78,1.0,292,Saturday,5,1
2023-05-13,Dry Goods,3,1,1,60,237.0,314,Saturday,5,1
2023-05-13,Frozen Foods,6,2,2,62,88.5,604,Saturday,5,1
2023-05-13,Other,8,5,5,251,152.88,1430,Saturday,5,1
2023-05-13,Snacks,3,1,1,15,72.0,306,Saturday,5,1
2023-05-14,Dairy,4,2,2,116,6.5,560,Sunday,5,1
2023-05-14,Frozen Foods,1,1,1,23,66.0,304,Sunday,5,1
2023-05-14,Fruits,2,1,1,31,2.0,300,Sunday,5,1
2023-05-14,Other,11,4,4,161,111.64,1152,Sunday,5,1
2023-05-15,Beverages,1,1,1,22,146.0,320,Monday,5,0
2023-05-15,Dry Goods,5,3,3,186,210.8,900,Monday,5,0
2023-05-15,Other,3,2,2,102,161.33,612,Monday,5,0
2023-05-15,Snacks,2,1,1,71,11.0,288,Monday,5,0
2023-05-16,Beverages,2,1,1,26,45.0,274,Tuesday,5,0
2023-05-16,Dairy,1,1,1,81,5.0,292,Tuesday,5,0
2023-05-16,Dry Goods,7,3,3,156,135.43,920,Tuesday,5,0
2023-05-16,Other,4,2,2,90,150.0,574,Tuesday,5,0
2023-05-16,Snacks,7,4,3,161,21.29,886,Tuesday,5,0
2023-05-17,Beverages,3,1,1,70,104.0,292,Wednesday,5,0
2023-05-17,Dry Goods,2,1,1,77,21.0,276,Wednesday,5,0
2023-05-17,Frozen Foods,2,1,1,24,169.0,264,Wednesday,5,0
2023-05-17,Fruits,8,4,4,209,2.0,1148,Wednesday,5,0
2023-05-17,Other,14,6,6,361,153.79,1808,Wednesday,5,0
2023-05-17,Snacks,1,1,1,73,5.0,314,Wednesday,5,0
2023-05-18,Dry Goods,2,1,1,14,143.0,286,Thursday,5,0
2023-05-18,Fruits,1,1,1,35,1.0,300,Thursday,5,0
2023-05-18,Other,13,6,6,296,271.77,1874,Thursday,5,0
2023-05-19,Beverages,5,2,2,124,119.8,596,Friday,5,0
2023-05-19,Dairy,1,1,1,34,5.0,292,Friday,5,0
2023-05-19,Fruits,1,1,1,28,1.0,272,Friday,5,0
2023-05-19,Other,19,8,8,480,169.74,2416,Friday,5,0
2023-05-19,Snacks,3,2,2,140,60.67,566,Friday,5,0
2023-05-20,Dairy,2,1,1,41,2.0,308,Saturday,5,1
2023-05-20,Dry Goods,2,1,1,60,76.0,304,Saturday,5,1
2023-05-20,Fruits,7,3,2,91,1.43,590,Saturday,5,1
2023-05-20,Other,7,4,4,184,222.43,1260,Saturday,5,1
2023-05-21,Frozen Foods,2,2,2,71,65.5,590,Sunday,5,1
2023-05-21,Snacks,2,1,1,44,11.0,306,Sunday,5,1
2023-05-22,Dairy,2,1,1,51,3.0,316,Monday,5,0
2023-05-22,Dry Goods,3,1,1,52,172.0,322,Monday,5,0
2023-05-22,Fruits,1,1,1,22,3.0,340,Monday,5,0
2023-05-22,Other,8,4,4,221,217.62,1342,Monday,5,0
2023-05-23,Beverages,7,4,3,197,130.43,866,Tuesday,5,0
2023-05-23,Dairy,1,1,1,52,4.0,322,Tuesday,5,0
2023-05-23,Dry Goods,3,1,1,56,323.0,330,Tuesday,5,0
2023-05-23,Fruits,1,1,1,35,2.0,264,Tuesday,5,0
2023-05-23,Other,8,3,3,122,169.88,890,Tuesday,5,0
2023-05-23,Snacks,6,2,2,86,56.5,622,Tuesday,5,0
2023-05-24,Dairy,1,1,1,45,1.0,302,Wednesday,5,0
2023-05-24,Fruits,6,2,2,78,1.5,636,Wednesday,5,0
2023-05-24,Other,10,5,5,261,268.3,1526,Wednesday,5,0
2023-05-24,Snacks,5,2,2,81,7.8,560,Wednesday,5,0
2023-05-25,Dry Goods,2,1,1,54,23.0,308,Thursday,5,0
2023-05-25,Fruits,2,1,1,60,2.0,314,Thursday,5,0
2023-05-25,Other,7,4,4,216,217.14,1178,Thursday,5,0
2023-05-25,Snacks,1,1,1,48,16.0,318,Thursday,5,0
2023-05-26,Frozen Foods,2,1,1,56,38.0,294,Friday,5,0
2023-05-26,Fruits,2,1,1,81,3.0,318,Friday,5,0
2023-05-26,Other,6,3,3,115,257.5,854,Friday,5,0
2023-05-27,Dairy,1,1,1,24,4.0,286,Saturday,5,1
2023-05-27,Dry Goods,1,1,1,51,36.0,318,Saturday,5,1
2023-05-27,Frozen Foods,3,1,1,23,119.0,292,Saturday,5,1
2023-05-27,Fruits,1,1,1,56,1.0,328,Saturday,5,1
2023-05-27,Other,10,5,5,224,181.5,1514,Saturday,5,1
2023-05-28,Beverages,3,1,1,50,32.0,312,Sunday,5,1
2023-05-28,Fruits,3,1,1,27,1.0,292,Sunday,5,1
2023-05-28,Other,6,2,2,93,152.5,606,Sunday,5,1
2023-05-28,Snacks,3,1,1,35,2.0,270,Sunday,5,1
2023-05-29,Beverages,2,1,1,65,99.0,318,Monday,5,0
2023-05-29,Dairy,2,1,1,50,1.0,296,Monday,5,0
2023-05-29,Dry Goods,2,1,1,69,22.0,248,Monday,5,0
2023-05-29,Frozen Foods,1,1,1,54,54.0,320,Monday,5,0
2023-05-30,Beverages,6,2,1,57,107.0,290,Tuesday,5,0
2023-05-30,Dairy,1,1,1,73,3.0,286,Tuesday,5,0
2023-05-30,Dry Goods,1,1,1,32,27.0,310,Tuesday,5,0
2023-05-30,Frozen Foods,2,1,1,43,31.0,298,Tuesday,5,0
2023-05-30,Other,7,3,3,122,284.43,936,Tuesday,5,0
2023-05-30,Snacks,3,1,1,60,19.0,314,Tuesday,5,0
2023-05-31,Dry Goods,2,1,1,39,197.0,268,Wednesday,5,0
2023-05-31,Fruits,1,1,1,32,3.0,288,Wednesday,5,0
2023-05-31,Other,3,3,3,162,153.67,872,Wednesday,5,0
2023-05-31,Snacks,1,1,1,54,22.0,304,Wednesday,5,0
2023-06-01,Dry Goods,3,1,1,40,203.0,264,Thursday,6,0
2023-06-01,Frozen Foods,4,2,2,32,91.0,576,Thursday,6,0
2023-06-01,Other,10,5,5,246,234.3,1486,Thursday,6,0
2023-06-02,Dairy,1,1,1,27,3.0,304,Friday,6,0
2023-06-02,Dry Goods,1,1,1,41,195.0,268,Friday,6,0
2023-06-02,Frozen Foods,1,1,1,54,125.0,302,Friday,6,0
2023-06-02,Other,10,4,4,151,261.8,1258,Friday,6,0
2023-06-02,Snacks,2,1,1,56,89.0,306,Friday,6,0
2023-06-03,Dairy,1,1,1,41,2.0,272,Saturday,6,1
2023-06-03,Fruits,2,1,1,42,2.0,310,Saturday,6,1
2023-06-04,Beverages,3,1,1,71,93.0,318,Sunday,6,1
2023-06-04,Other,3,1,1,32,8.0,264,Sunday,6,1
2023-06-05,Dairy,2,1,1,38,1.0,280,Monday,6,0
2023-06-05,Dry Goods,3,1,1,70,42.0,300,Monday,6,0
2023-06-05,Frozen Foods,3,1,1,61,47.0,320,Monday,6,0
2023-06-05,Other,9,4,4,257,199.67,1240,Monday,6,0
2023-06-05,Snacks,3,1,1,65,83.0,310,Monday,6,0
2023-06-06,Beverages,2,1,1,44,124.0,320,Tuesday,6,0
2023-06-06,Dairy,1,1,1,31,6.0,304,Tuesday,6,0
2023-06-06,Dry Goods,3,1,1,32,282.0,304,Tuesday,6,0
2023-06-06,Other,7,3,3,80,210.43,890,Tuesday,6,0
2023-06-06,Snacks,2,1,1,60,4.0,318,Tuesday,6,0
2023-06-07,Beverages,3,1,1,55,160.0,316,Wednesday,6,0
2023-06-07,Dairy,4,2,2,53,3.0,544,Wednesday,6,0
2023-06-07,Dry Goods,6,2,1,34,123.0,286,Wednesday,6,0
2023-06-07,Frozen Foods,1,1,1,38,31.0,320,Wednesday,6,0
2023-06-07,Fruits,1,1,1,44,2.0,298,Wednesday,6,0
2023-06-07,Other,12,6,6,333,160.5,1882,Wednesday,6,0
2023-06-07,Snacks,2,2,2,94,12.5,592,Wednesday,6,0
2023-06-08,Beverages,1,1,1,58,40.0,280,Thursday,6,0
2023-06-08,Dry Goods,2,1,1,55,266.0,280,Thursday,6,0
2023-06-08,Frozen Foods,2,1,1,61,127.0,294,Thursday,6,0
2023-06-08,Other,4,2,2,91,166.25,642,Thursday,6,0
2023-06-08,Snacks,4,2,2,160,65.0,604,Thursday,6,0
2023-06-09,Beverages,1,1,1,38,117.0,318,Friday,6,0
2023-06-09,Dairy,1,1,1,34,6.0,304,Friday,6,0
2023-06-09,Dry Goods,2,1,1,22,38.0,300,Friday,6,0
2023-06-09,Frozen Foods,1,1,1,53,21.0,298,Friday,6,0
2023-06-09,Fruits,2,1,1,41,3.0,288,Friday,6,0
2023-06-09,Other,13,6,6,305,219.38,1810,Friday,6,0
2023-06-09,Snacks,1,1,1,63,82.0,306,Friday,6,0
2023-06-10,Beverages,2,2,2,86,104.0,590,Saturday,6,1
2023-06-10,Dairy,1,1,1,37,1.0,308,Saturday,6,1
2023-06-10,Frozen Foods,2,1,1,65,104.0,302,Saturday,6,1
2023-06-10,Fruits,8,3,3,158,2.0,944,Saturday,6,1
2023-06-10,Other,10,8,8,367,128.4,2424,Saturday,6,1
2023-06-11,Dairy,2,1,1,71,4.0,316,Sunday,6,1
2023-06-11,Frozen Foods,3,2,2,59,91.33,578,Sunday,6,1
2023-06-12,Beverages,1,1,1,15,17.0,312,Monday,6,0
2023-06-12,Dairy,1,1,1,58,2.0,292,Monday,6,0
2023-06-12,Fruits,2,1,1,42,1.0,292,Monday,6,0
2023-06-12,Other,14,7,7,357,134.29,2026,Monday,6,0
2023-06-13,Dairy,1,1,1,50,4.0,298,Tuesday,6,0
2023-06-13,Dry Goods,2,1,1,31,263.0,326,Tuesday,6,0
2023-06-13,Other,2,2,2,89,215.5,562,Tuesday,6,0
2023-06-14,Beverages,5,2,2,87,119.8,606,Wednesday,6,0
2023-06-14,Dairy,10,4,4,236,3.9,1222,Wednesday,6,0
2023-06-14,Dry Goods,3,1,1,53,218.0,290,Wednesday,6,0
2023-06-14,Other,3,2,2,62,127.33,630,Wednesday,6,0
2023-06-15,Beverages,2,1,1,73,91.0,290,Thursday,6,0
2023-06-15,Dairy,3,2,2,89,1.67,580,Thursday,6,0
2023-06-15,Dry Goods,1,1,1,35,50.0,304,Thursday,6,0
